scope,seed,run_id,actor_id,driver_id,archetype,fleet,total_checkpoints,ready,queued,suppressed,expired,superseded,offered,displayed,accepted,dismissed,expanded,execution_observed,attached,unattached,first_checkpoint_min,first_attached_step,median_steps_between_attached,trip_transition_count,two_route_legs,topics,actions,final_payout_vnd,final_trips_done
all_seeds,ALL,,46,d-46,P4,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,370.0,1,76.0,172,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1456449,52
all_seeds,ALL,,47,d-47,P4,swap,12,7,0,5,0,0,0,0,0,0,0,11,7,5,373.0,1,57.0,120,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1352499,34
all_seeds,ALL,,48,d-48,P4,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,373.0,1,68.0,136,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1422501,41
all_seeds,ALL,,49,d-49,P4,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,365.0,1,,102,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,1332502,31
all_seeds,ALL,,50,d-50,P4,swap,14,9,0,5,0,0,0,0,0,0,0,13,9,5,369.0,1,58.0,188,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1439162,53
all_seeds,ALL,,51,d-51,P4,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,396.0,1,42.0,141,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1392500,42
all_seeds,ALL,,52,d-52,P5,swap,7,2,0,5,0,0,0,0,0,0,0,5,2,5,913.0,59,,210,1,energy;shift_timing,ONLINE;SWAP,1586791,67
all_seeds,ALL,,53,d-53,P5,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,930.0,25,7.0,167,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1021280,51
all_seeds,ALL,,54,d-54,P5,swap,6,1,0,5,0,0,0,0,0,0,0,5,1,5,913.0,8,,178,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,1233148,57
all_seeds,ALL,,55,d-55,P5,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,908.0,7,11.0,184,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1339452,58
all_seeds,ALL,,56,d-56,P5,swap,7,2,0,5,0,0,0,0,0,0,0,7,2,5,931.0,18,42.0,175,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1230755,55
all_seeds,ALL,,57,d-57,P5,charge,8,3,0,5,0,0,0,0,0,0,0,8,3,5,911.0,32,42.0,221,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1596376,69
all_seeds,ALL,,58,d-58,P5,swap,6,1,0,5,0,0,0,0,0,0,0,6,1,5,927.0,31,,220,1,energy;shift_timing,ONLINE;SWAP,1542447,68
all_seeds,ALL,,59,d-59,P5,swap,8,3,0,5,0,0,0,0,0,0,0,7,3,5,902.0,14,32.0,196,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1281867,60
all_seeds,ALL,,60,d-60,P5,swap,9,4,0,5,0,0,0,0,0,0,0,7,4,5,908.0,7,83.0,180,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1156501,56
all_seeds,ALL,,61,d-61,P5,charge,5,0,0,5,0,0,0,0,0,0,0,5,0,5,908.0,,,180,1,shift_timing,ONLINE,1299279,57
all_seeds,ALL,,62,d-62,P5,charge,9,4,0,5,0,0,0,0,0,0,0,9,4,5,923.0,24,29.0,161,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1031029,51
all_seeds,ALL,,63,d-63,P6,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,300.0,1,46.0,133,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,871831,42
all_seeds,ALL,,64,d-64,P6,swap,14,9,0,5,0,0,0,0,0,0,0,13,9,5,300.0,1,3.0,124,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,834117,38
all_seeds,ALL,,65,d-65,P6,swap,14,9,0,5,0,0,0,0,0,0,0,14,9,5,313.0,1,8.0,147,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1001202,45
all_seeds,ALL,,66,d-66,P6,swap,12,7,0,5,0,0,0,0,0,0,0,12,7,5,300.0,1,40.5,182,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1319400,57
all_seeds,ALL,,67,d-67,P6,swap,11,6,0,5,0,0,0,0,0,0,0,10,6,5,300.0,1,4.0,147,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1037953,47
all_seeds,ALL,,68,d-68,P6,swap,15,10,0,5,0,0,0,0,0,0,0,14,10,5,300.0,1,18.25,159,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1077641,50
all_seeds,ALL,,69,d-69,P6,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,300.0,1,,123,1,energy;rest;shift_timing,ONLINE;REST;SWAP,853565,37
all_seeds,ALL,,70,d-70,P6,swap,14,9,0,5,0,0,0,0,0,0,0,14,9,5,300.0,1,18.0,128,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,816143,40
all_seeds,ALL,,71,d-71,P6,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,313.0,1,14.0,140,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,864620,41
all_seeds,ALL,,72,d-72,P6,swap,12,7,0,5,0,0,0,0,0,0,0,10,7,5,300.0,1,28.0,142,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,888002,43
all_seeds,ALL,,73,d-73,P6,swap,12,7,0,5,0,0,0,0,0,0,0,12,7,5,300.0,1,16.5,138,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,982465,44
all_seeds,ALL,,74,d-74,P6,swap,12,7,0,5,0,0,0,0,0,0,0,11,7,5,307.0,1,17.0,131,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1032702,42
all_seeds,ALL,,75,d-75,P6,swap,16,10,0,5,1,0,0,0,0,0,0,15,10,6,300.0,1,13.75,158,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1125637,50
all_seeds,ALL,,76,d-76,P6,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,300.0,1,22.0,135,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,925214,42
all_seeds,ALL,,77,d-77,P6,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,300.0,1,4.0,130,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1005669,43
all_seeds,ALL,,78,d-78,P6,swap,13,8,0,5,0,0,0,0,0,0,0,11,8,5,300.0,1,22.75,105,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,690830,32
all_seeds,ALL,,79,d-79,P7,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,912.0,4,,266,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1736909,81
all_seeds,ALL,,80,d-80,P7,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,937.0,29,10.0,153,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,980254,48
all_seeds,ALL,,81,d-81,P7,swap,10,5,0,5,0,0,0,0,0,0,0,8,5,5,901.0,21,70.0,229,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1562770,70
all_seeds,ALL,,82,d-82,P7,swap,7,2,0,5,0,0,0,0,0,0,0,6,2,5,904.0,13,,235,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1595630,73
all_seeds,ALL,,83,d-83,P7,swap,10,5,0,5,0,0,0,0,0,0,0,9,5,5,908.0,20,8.0,255,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1693638,76
all_seeds,ALL,,84,d-84,P7,swap,13,8,0,5,0,0,0,0,0,0,0,13,8,5,910.0,12,37.0,213,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1486540,67
all_seeds,ALL,,85,d-85,P7,swap,10,5,0,5,0,0,0,0,0,0,0,9,5,5,902.0,29,25.0,205,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1289582,63
all_seeds,ALL,,86,d-86,P7,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,910.0,31,,197,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1251078,61
all_seeds,ALL,,87,d-87,P7,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,901.0,17,26.0,224,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1545126,68
all_seeds,ALL,,88,d-88,P7,swap,8,3,0,5,0,0,0,0,0,0,0,7,3,5,912.0,27,8.0,200,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1434281,64
all_seeds,ALL,,89,d-89,P7,swap,12,7,0,5,0,0,0,0,0,0,0,10,7,5,919.0,5,39.5,249,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1802572,78
